0~509~0~509~509~509~509~509~509~509~509~509~0~509~509~509~509~509~509~509~509~509~509~509~0~0~509~509~509~509~509~509~509~0~0~509~509~509~509~509~0~509~509~509~1~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~509~508
0~510~0~510~510~510~510~510~510~510~510~510~0~510~510~510~510~510~510~510~510~510~510~510~0~0~510~510~510~510~510~510~510~0~0~510~510~510~510~510~0~510~510~510~510~2~510~2~2~2~510~2~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~508
0~510~0~510~510~510~510~510~510~510~510~510~0~510~510~510~510~510~510~510~510~510~510~510~0~0~510~510~510~510~510~510~510~0~0~510~510~510~510~510~0~510~510~510~510~122~510~3~122~122~510~122~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510
0~510~0~510~510~510~510~510~510~510~510~510~0~510~510~510~510~510~510~510~510~510~510~510~0~0~510~510~510~510~510~510~510~0~0~510~510~510~510~510~0~510~510~510~510~122~510~122~4~5~510~122~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510~510
0~511~0~511~511~511~511~511~511~511~511~511~0~511~511~511~511~511~511~511~511~511~511~511~0~0~511~511~511~511~511~511~511~0~0~511~511~511~511~511~0~511~511~511~511~122~511~122~511~511~511~6~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511~511
0~512~0~512~512~512~512~512~512~512~512~512~0~512~512~512~512~512~512~512~512~512~512~512~0~0~7~512~512~512~512~512~512~0~0~512~512~512~512~512~0~512~512~512~512~512~122~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512~512
0~8~0~513~513~513~513~513~513~513~513~513~0~513~513~513~513~513~513~513~513~513~513~513~0~0~513~513~513~513~513~513~513~0~0~513~513~513~513~513~0~513~513~513~513~122~513~122~122~122~513~122~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513~513
0~514~0~514~514~514~514~514~514~514~514~514~0~514~514~514~514~514~514~514~514~514~514~514~0~0~514~514~514~514~514~514~514~0~0~514~514~514~514~514~0~514~514~514~514~10~514~10~10~10~9~10~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514~514
0~11~0~515~515~515~515~515~515~515~515~515~0~515~515~515~515~515~515~515~515~515~515~515~0~0~515~515~515~515~515~515~515~0~0~515~515~515~515~515~0~515~515~515~515~122~515~122~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515~515
0~12~0~516~516~516~516~516~516~516~516~516~0~516~516~516~516~516~516~516~516~516~516~516~0~0~508~516~516~516~508~516~516~0~0~516~516~516~516~516~0~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516~516
