varian,varian,expo,varian,varian,varian,varian,varian
varian,varian,expo,varian,varian,varian,varian,varian
varian,varian,integer,varian,varian,varian,varian,varian
varian,varian,integer,varian,varian,varian,varian,varian
varian,varian,varian,varian,varian,varian,varian,varian
varian,varian,varian,varian,varian,varian,varian,varian
varian,varian,varian,varian,varian,varian,varian,varian
varian,varian,varian,varian,varian,string,varian,varian
